start_time,end_time,initial_label,sensor_events,activities
2011-12-04 17:27:03,2011-12-04 17:27:08,Fridge Access,"[{'state': 'st(Kitchen-FridgeDoorOpen, 17:27, 17:27)', 'start_time': Timestamp('2011-12-04 17:27:03'), 'end_time': Timestamp('2011-12-04 17:27:08'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-04 17:27:16,2011-12-04 17:43:56,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 17:27, 17:43)', 'start_time': Timestamp('2011-12-04 17:27:16'), 'end_time': Timestamp('2011-12-04 17:43:56'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 17:45:15,2011-12-04 17:45:19,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 17:45, 17:45)', 'start_time': Timestamp('2011-12-04 17:45:15'), 'end_time': Timestamp('2011-12-04 17:45:19'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-04 18:08:28,2011-12-04 18:57:52,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 18:08, 18:57)', 'start_time': Timestamp('2011-12-04 18:08:28'), 'end_time': Timestamp('2011-12-04 18:57:52'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 18:59:53,2011-12-04 18:59:59,Using Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 18:59, 18:59)', 'start_time': Timestamp('2011-12-04 18:59:53'), 'end_time': Timestamp('2011-12-04 18:59:59'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-04 19:00:04,2011-12-04 22:20:59,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 19:00, 22:20)', 'start_time': Timestamp('2011-12-04 19:00:04'), 'end_time': Timestamp('2011-12-04 22:20:59'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-04 22:22:19,2011-12-05 01:28:09,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 22:22, 01:28)', 'start_time': Timestamp('2011-12-04 22:22:19'), 'end_time': Timestamp('2011-12-05 01:28:09'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 01:31:34,2011-12-05 01:31:39,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 01:31, 01:31)', 'start_time': Timestamp('2011-12-05 01:31:34'), 'end_time': Timestamp('2011-12-05 01:31:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 01:35:10,2011-12-05 11:48:55,Sleeping in Bedroom,"[{'state': 'st(Bedroom-BedOccupied, 01:35, 11:48)', 'start_time': Timestamp('2011-12-05 01:35:10'), 'end_time': Timestamp('2011-12-05 11:48:55'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-05 11:57:47,2011-12-05 11:57:55,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 11:57, 11:57)', 'start_time': Timestamp('2011-12-05 11:57:47'), 'end_time': Timestamp('2011-12-05 11:57:55'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 12:01:23,2011-12-05 12:08:56,Taking Shower in Bathroom,"[{'state': 'st(Bathroom-NearBathroomShower, 12:01, 12:08)', 'start_time': Timestamp('2011-12-05 12:01:23'), 'end_time': Timestamp('2011-12-05 12:08:56'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-05 12:14:49,2011-12-05 12:14:55,Cupboard Opening,"[{'state': 'st(Kitchen-CupboardDoorOpen, 12:14, 12:14)', 'start_time': Timestamp('2011-12-05 12:14:49'), 'end_time': Timestamp('2011-12-05 12:14:55'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-05 12:14:58,2011-12-05 12:15:29,Fridge Opening,"[{'state': 'st(Kitchen-FridgeDoorOpen, 12:14, 12:15)', 'start_time': Timestamp('2011-12-05 12:14:58'), 'end_time': Timestamp('2011-12-05 12:15:29'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-05 12:15:45,2011-12-05 12:17:41,Using Toaster,"[{'state': 'st(Kitchen-ToasterOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:45'), 'end_time': Timestamp('2011-12-05 12:17:41'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:55'), 'end_time': Timestamp('2011-12-05 12:17:58'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:16, 12:16)', 'start_time': Timestamp('2011-12-05 12:16:02'), 'end_time': Timestamp('2011-12-05 12:16:06'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-05 12:15:55,2011-12-05 12:17:58,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:45'), 'end_time': Timestamp('2011-12-05 12:17:41'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 12:15, 12:17)', 'start_time': Timestamp('2011-12-05 12:15:55'), 'end_time': Timestamp('2011-12-05 12:17:58'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:16, 12:16)', 'start_time': Timestamp('2011-12-05 12:16:02'), 'end_time': Timestamp('2011-12-05 12:16:06'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-05 12:26:37,2011-12-05 14:26:46,Seating,"[{'state': 'st(Living-SeatOccupied, 12:26, 14:26)', 'start_time': Timestamp('2011-12-05 12:26:37'), 'end_time': Timestamp('2011-12-05 14:26:46'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 14:28:36,2011-12-05 14:28:42,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 14:28, 14:28)', 'start_time': Timestamp('2011-12-05 14:28:36'), 'end_time': Timestamp('2011-12-05 14:28:42'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 14:38:07,2011-12-05 14:38:32,Entering,"[{'state': 'st(Entrance-MainDoorOpen, 14:38, 14:38)', 'start_time': Timestamp('2011-12-05 14:38:07'), 'end_time': Timestamp('2011-12-05 14:38:32'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 14:55:00,2011-12-05 14:55:06,Exiting,"[{'state': 'st(Entrance-MainDoorOpen, 14:55, 14:55)', 'start_time': Timestamp('2011-12-05 14:55:00'), 'end_time': Timestamp('2011-12-05 14:55:06'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 14:57:51,2011-12-05 15:00:54,Fridge Opening,"[{'state': 'st(Kitchen-FridgeDoorOpen, 14:57, 15:00)', 'start_time': Timestamp('2011-12-05 14:57:51'), 'end_time': Timestamp('2011-12-05 15:00:54'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 15:00, 15:00)', 'start_time': Timestamp('2011-12-05 15:00:10'), 'end_time': Timestamp('2011-12-05 15:00:25'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-05 15:00:10,2011-12-05 15:00:25,Cupboard Opening,"[{'state': 'st(Kitchen-FridgeDoorOpen, 14:57, 15:00)', 'start_time': Timestamp('2011-12-05 14:57:51'), 'end_time': Timestamp('2011-12-05 15:00:54'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 15:00, 15:00)', 'start_time': Timestamp('2011-12-05 15:00:10'), 'end_time': Timestamp('2011-12-05 15:00:25'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-05 15:00:55,2011-12-05 15:21:30,Cooking,"[{'state': 'st(Kitchen-NearKitchenCooktop, 15:00, 15:21)', 'start_time': Timestamp('2011-12-05 15:00:55'), 'end_time': Timestamp('2011-12-05 15:21:30'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 15:00, 15:13)', 'start_time': Timestamp('2011-12-05 15:00:58'), 'end_time': Timestamp('2011-12-05 15:13:55'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:11, 15:11)', 'start_time': Timestamp('2011-12-05 15:11:41'), 'end_time': Timestamp('2011-12-05 15:11:45'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:15, 15:15)', 'start_time': Timestamp('2011-12-05 15:15:04'), 'end_time': Timestamp('2011-12-05 15:15:10'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:18, 15:18)', 'start_time': Timestamp('2011-12-05 15:18:33'), 'end_time': Timestamp('2011-12-05 15:18:37'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-05 15:00:58,2011-12-05 15:13:55,Using Microwave,"[{'state': 'st(Kitchen-NearKitchenCooktop, 15:00, 15:21)', 'start_time': Timestamp('2011-12-05 15:00:55'), 'end_time': Timestamp('2011-12-05 15:21:30'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 15:00, 15:13)', 'start_time': Timestamp('2011-12-05 15:00:58'), 'end_time': Timestamp('2011-12-05 15:13:55'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:11, 15:11)', 'start_time': Timestamp('2011-12-05 15:11:41'), 'end_time': Timestamp('2011-12-05 15:11:45'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-05 15:11:41,2011-12-05 15:11:45,Fridge Opening,"[{'state': 'st(Kitchen-NearKitchenCooktop, 15:00, 15:21)', 'start_time': Timestamp('2011-12-05 15:00:55'), 'end_time': Timestamp('2011-12-05 15:21:30'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 15:00, 15:13)', 'start_time': Timestamp('2011-12-05 15:00:58'), 'end_time': Timestamp('2011-12-05 15:13:55'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:11, 15:11)', 'start_time': Timestamp('2011-12-05 15:11:41'), 'end_time': Timestamp('2011-12-05 15:11:45'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-05 15:15:04,2011-12-05 15:33:15,Open Fridge,"[{'state': 'st(Kitchen-NearKitchenCooktop, 15:00, 15:21)', 'start_time': Timestamp('2011-12-05 15:00:55'), 'end_time': Timestamp('2011-12-05 15:21:30'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:15, 15:15)', 'start_time': Timestamp('2011-12-05 15:15:04'), 'end_time': Timestamp('2011-12-05 15:15:10'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:18, 15:18)', 'start_time': Timestamp('2011-12-05 15:18:33'), 'end_time': Timestamp('2011-12-05 15:18:37'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 15:33, 15:33)', 'start_time': Timestamp('2011-12-05 15:33:05'), 'end_time': Timestamp('2011-12-05 15:33:15'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-05 15:33:55,2011-12-05 15:33:59,Open Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 15:33, 15:33)', 'start_time': Timestamp('2011-12-05 15:33:55'), 'end_time': Timestamp('2011-12-05 15:33:59'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-05 15:42:25,2011-12-05 15:44:05,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:42, 15:44)', 'start_time': Timestamp('2011-12-05 15:42:25'), 'end_time': Timestamp('2011-12-05 15:44:05'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 15:44:16,2011-12-05 15:45:09,Flush Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 15:44, 15:45)', 'start_time': Timestamp('2011-12-05 15:44:16'), 'end_time': Timestamp('2011-12-05 15:45:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:44, 16:02)', 'start_time': Timestamp('2011-12-05 15:44:56'), 'end_time': Timestamp('2011-12-05 16:02:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 15:44:56,2011-12-05 16:02:10,Sitting on Seat,"[{'state': 'st(Bathroom-ToiletFlush, 15:44, 15:45)', 'start_time': Timestamp('2011-12-05 15:44:16'), 'end_time': Timestamp('2011-12-05 15:45:09'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:44, 16:02)', 'start_time': Timestamp('2011-12-05 15:44:56'), 'end_time': Timestamp('2011-12-05 16:02:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 16:37:15,2011-12-05 17:14:32,Sitting on Seat,"[{'state': 'st(Living-SeatOccupied, 16:37, 17:14)', 'start_time': Timestamp('2011-12-05 16:37:15'), 'end_time': Timestamp('2011-12-05 17:14:32'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 17:17:07,2011-12-05 18:57:16,Open Maindoor,"[{'state': 'st(Entrance-MainDoorOpen, 17:17, 17:17)', 'start_time': Timestamp('2011-12-05 17:17:07'), 'end_time': Timestamp('2011-12-05 17:17:13'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 18:57, 18:57)', 'start_time': Timestamp('2011-12-05 18:57:11'), 'end_time': Timestamp('2011-12-05 18:57:16'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-05 19:01:42,2011-12-05 19:24:02,Sitting on Seat,"[{'state': 'st(Living-SeatOccupied, 19:01, 19:24)', 'start_time': Timestamp('2011-12-05 19:01:42'), 'end_time': Timestamp('2011-12-05 19:24:02'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 19:24:11,2011-12-05 19:24:16,Open Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:24, 19:24)', 'start_time': Timestamp('2011-12-05 19:24:11'), 'end_time': Timestamp('2011-12-05 19:24:16'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-05 19:24:22,2011-12-05 20:07:19,Sitting on Seat,"[{'state': 'st(Living-SeatOccupied, 19:24, 20:07)', 'start_time': Timestamp('2011-12-05 19:24:22'), 'end_time': Timestamp('2011-12-05 20:07:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 20:07:32,2011-12-05 20:07:47,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 20:07, 20:07)', 'start_time': Timestamp('2011-12-05 20:07:32'), 'end_time': Timestamp('2011-12-05 20:07:47'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 20:08:52,2011-12-05 20:09:19,Toilet Flush,"[{'state': 'st(Bathroom-ToiletFlush, 20:08, 20:09)', 'start_time': Timestamp('2011-12-05 20:08:52'), 'end_time': Timestamp('2011-12-05 20:09:19'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}]",['relaxing on couch']
2011-12-05 20:20:20,2011-12-05 21:06:25,Seat Pressure,"[{'state': 'st(Living-SeatOccupied, 20:20, 21:06)', 'start_time': Timestamp('2011-12-05 20:20:20'), 'end_time': Timestamp('2011-12-05 21:06:25'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-05 21:06:43,2011-12-05 21:07:08,Toilet Flush,"[{'state': 'st(Bathroom-ToiletFlush, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:43'), 'end_time': Timestamp('2011-12-05 21:07:08'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:44'), 'end_time': Timestamp('2011-12-05 21:07:00'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 21:06:44,2011-12-05 21:07:00,Basin PIR,"[{'state': 'st(Bathroom-ToiletFlush, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:43'), 'end_time': Timestamp('2011-12-05 21:07:08'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 21:06, 21:07)', 'start_time': Timestamp('2011-12-05 21:06:44'), 'end_time': Timestamp('2011-12-05 21:07:00'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-05 21:07:14,2011-12-06 00:38:24,Seat Pressure,"[{'state': 'st(Living-SeatOccupied, 21:07, 00:38)', 'start_time': Timestamp('2011-12-05 21:07:14'), 'end_time': Timestamp('2011-12-06 00:38:24'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 00:42:37,2011-12-06 10:07:20,Bed Pressure,"[{'state': 'st(Bedroom-BedOccupied, 00:42, 10:07)', 'start_time': Timestamp('2011-12-06 00:42:37'), 'end_time': Timestamp('2011-12-06 10:07:20'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-06 11:09:49,2011-12-06 11:09:52,Basin PIR,"[{'state': 'st(Bathroom-NearBathroomBasin, 11:09, 11:09)', 'start_time': Timestamp('2011-12-06 11:09:49'), 'end_time': Timestamp('2011-12-06 11:09:52'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 11:10:06,2011-12-06 11:10:09,Cabinet Magnetic,"[{'state': 'st(Bathroom-CabinetDoorOpen, 11:10, 11:10)', 'start_time': Timestamp('2011-12-06 11:10:06'), 'end_time': Timestamp('2011-12-06 11:10:09'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:10, 11:11)', 'start_time': Timestamp('2011-12-06 11:10:08'), 'end_time': Timestamp('2011-12-06 11:11:45'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 11:10:08,2011-12-06 11:11:45,Basin PIR,"[{'state': 'st(Bathroom-CabinetDoorOpen, 11:10, 11:10)', 'start_time': Timestamp('2011-12-06 11:10:06'), 'end_time': Timestamp('2011-12-06 11:10:09'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:10, 11:11)', 'start_time': Timestamp('2011-12-06 11:10:08'), 'end_time': Timestamp('2011-12-06 11:11:45'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 11:12:19,2011-12-06 11:25:57,Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 11:12, 11:25)', 'start_time': Timestamp('2011-12-06 11:12:19'), 'end_time': Timestamp('2011-12-06 11:25:57'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-06 11:30:19,2011-12-06 11:33:26,Toaster Electric,"[{'state': 'st(Kitchen-ToasterOn, 11:30, 11:33)', 'start_time': Timestamp('2011-12-06 11:30:19'), 'end_time': Timestamp('2011-12-06 11:33:26'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:30, 11:30)', 'start_time': Timestamp('2011-12-06 11:30:22'), 'end_time': Timestamp('2011-12-06 11:30:46'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:30, 11:31)', 'start_time': Timestamp('2011-12-06 11:30:52'), 'end_time': Timestamp('2011-12-06 11:31:23'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 11:31, 11:32)', 'start_time': Timestamp('2011-12-06 11:31:34'), 'end_time': Timestamp('2011-12-06 11:32:49'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-06 11:30:22,2011-12-06 11:30:46,Opening cupboard,"[{'state': 'st(Kitchen-ToasterOn, 11:30, 11:33)', 'start_time': Timestamp('2011-12-06 11:30:19'), 'end_time': Timestamp('2011-12-06 11:33:26'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:30, 11:30)', 'start_time': Timestamp('2011-12-06 11:30:22'), 'end_time': Timestamp('2011-12-06 11:30:46'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-06 11:30:52,2011-12-06 11:31:23,Opening fridge,"[{'state': 'st(Kitchen-ToasterOn, 11:30, 11:33)', 'start_time': Timestamp('2011-12-06 11:30:19'), 'end_time': Timestamp('2011-12-06 11:33:26'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:30, 11:31)', 'start_time': Timestamp('2011-12-06 11:30:52'), 'end_time': Timestamp('2011-12-06 11:31:23'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-06 11:31:34,2011-12-06 11:32:49,Using microwave,"[{'state': 'st(Kitchen-ToasterOn, 11:30, 11:33)', 'start_time': Timestamp('2011-12-06 11:30:19'), 'end_time': Timestamp('2011-12-06 11:33:26'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 11:31, 11:32)', 'start_time': Timestamp('2011-12-06 11:31:34'), 'end_time': Timestamp('2011-12-06 11:32:49'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-06 11:39:34,2011-12-06 14:37:50,Sitting,"[{'state': 'st(Living-SeatOccupied, 11:39, 14:37)', 'start_time': Timestamp('2011-12-06 11:39:34'), 'end_time': Timestamp('2011-12-06 14:37:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 14:40:53,2011-12-06 14:41:14,Opening cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:40, 14:41)', 'start_time': Timestamp('2011-12-06 14:40:53'), 'end_time': Timestamp('2011-12-06 14:41:14'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
