start_time,end_time,initial_label,sensor_events,activities
2011-12-07 10:49:26,2011-12-07 11:04:25,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 10:49, 10:49)', 'start_time': Timestamp('2011-12-07 10:49:26'), 'end_time': Timestamp('2011-12-07 10:49:54'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 10:50, 10:50)', 'start_time': Timestamp('2011-12-07 10:50:38'), 'end_time': Timestamp('2011-12-07 10:50:43'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 10:50, 11:04)', 'start_time': Timestamp('2011-12-07 10:50:45'), 'end_time': Timestamp('2011-12-07 11:04:14'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:04, 11:04)', 'start_time': Timestamp('2011-12-07 11:04:19'), 'end_time': Timestamp('2011-12-07 11:04:25'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-07 11:05:51,2011-12-07 11:11:32,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 11:05, 11:11)', 'start_time': Timestamp('2011-12-07 11:05:51'), 'end_time': Timestamp('2011-12-07 11:11:32'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-07 11:12:17,2011-12-07 11:17:14,preparing breakfast,"[{'state': 'st(Kitchen-ToasterOn, 11:12, 11:15)', 'start_time': Timestamp('2011-12-07 11:12:17'), 'end_time': Timestamp('2011-12-07 11:15:06'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:12, 11:12)', 'start_time': Timestamp('2011-12-07 11:12:35'), 'end_time': Timestamp('2011-12-07 11:12:52'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:12, 11:13)', 'start_time': Timestamp('2011-12-07 11:12:59'), 'end_time': Timestamp('2011-12-07 11:13:13'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 11:13, 11:17)', 'start_time': Timestamp('2011-12-07 11:13:20'), 'end_time': Timestamp('2011-12-07 11:17:14'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-07 11:22:58,2011-12-07 13:56:10,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 11:22, 13:56)', 'start_time': Timestamp('2011-12-07 11:22:58'), 'end_time': Timestamp('2011-12-07 13:56:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 14:03:34,2011-12-07 14:03:42,personal care,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:03, 14:03)', 'start_time': Timestamp('2011-12-07 14:03:34'), 'end_time': Timestamp('2011-12-07 14:03:42'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-07 14:04:32,2011-12-07 14:15:04,preparing lunch,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:04, 14:22)', 'start_time': Timestamp('2011-12-07 14:04:32'), 'end_time': Timestamp('2011-12-07 14:22:12'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:04, 14:13)', 'start_time': Timestamp('2011-12-07 14:04:39'), 'end_time': Timestamp('2011-12-07 14:13:34'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:13, 14:13)', 'start_time': Timestamp('2011-12-07 14:13:16'), 'end_time': Timestamp('2011-12-07 14:13:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:14, 14:15)', 'start_time': Timestamp('2011-12-07 14:14:59'), 'end_time': Timestamp('2011-12-07 14:15:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-07 14:41:59,2011-12-07 15:28:03,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 14:41, 15:28)', 'start_time': Timestamp('2011-12-07 14:41:59'), 'end_time': Timestamp('2011-12-07 15:28:03'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 15:31:23,2011-12-07 15:32:18,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:31, 15:31)', 'start_time': Timestamp('2011-12-07 15:31:23'), 'end_time': Timestamp('2011-12-07 15:31:41'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-ToiletFlush, 15:31, 15:32)', 'start_time': Timestamp('2011-12-07 15:31:46'), 'end_time': Timestamp('2011-12-07 15:32:18'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:32, 16:11)', 'start_time': Timestamp('2011-12-07 15:32:15'), 'end_time': Timestamp('2011-12-07 16:11:28'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]","['personal care', 'relaxing on couch']"
2011-12-07 15:32:15,2011-12-07 16:11:28,relaxing on couch,"[{'state': 'st(Bathroom-ToiletFlush, 15:31, 15:32)', 'start_time': Timestamp('2011-12-07 15:31:46'), 'end_time': Timestamp('2011-12-07 15:32:18'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:32, 16:11)', 'start_time': Timestamp('2011-12-07 15:32:15'), 'end_time': Timestamp('2011-12-07 16:11:28'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 16:15:26,2011-12-07 16:21:09,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 16:15, 16:21)', 'start_time': Timestamp('2011-12-07 16:15:26'), 'end_time': Timestamp('2011-12-07 16:21:09'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 16:25:45,2011-12-07 18:12:36,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 16:25, 16:25)', 'start_time': Timestamp('2011-12-07 16:25:45'), 'end_time': Timestamp('2011-12-07 16:25:52'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 18:12, 18:12)', 'start_time': Timestamp('2011-12-07 18:12:30'), 'end_time': Timestamp('2011-12-07 18:12:36'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-07 18:14:56,2011-12-07 18:15:29,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 18:14, 18:14)', 'start_time': Timestamp('2011-12-07 18:14:56'), 'end_time': Timestamp('2011-12-07 18:14:59'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-ToiletFlush, 18:15, 18:15)', 'start_time': Timestamp('2011-12-07 18:15:03'), 'end_time': Timestamp('2011-12-07 18:15:29'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}]",['personal care']
2011-12-07 18:15:51,2011-12-07 19:21:46,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 18:15, 19:21)', 'start_time': Timestamp('2011-12-07 18:15:51'), 'end_time': Timestamp('2011-12-07 19:21:46'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 19:23:55,2011-12-07 20:38:18,snacking,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:23, 19:24)', 'start_time': Timestamp('2011-12-07 19:23:55'), 'end_time': Timestamp('2011-12-07 19:24:00'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 19:24, 19:24)', 'start_time': Timestamp('2011-12-07 19:24:02'), 'end_time': Timestamp('2011-12-07 19:24:05'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 19:28, 19:28)', 'start_time': Timestamp('2011-12-07 19:28:41'), 'end_time': Timestamp('2011-12-07 19:28:46'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 20:37, 20:37)', 'start_time': Timestamp('2011-12-07 20:37:50'), 'end_time': Timestamp('2011-12-07 20:37:51'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 20:38, 20:38)', 'start_time': Timestamp('2011-12-07 20:38:13'), 'end_time': Timestamp('2011-12-07 20:38:18'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]","['snacking', 'snacking']"
2011-12-07 20:40:29,2011-12-07 23:19:30,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 20:40, 20:42)', 'start_time': Timestamp('2011-12-07 20:40:29'), 'end_time': Timestamp('2011-12-07 20:42:35'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}, {'state': 'st(Entrance-MainDoorOpen, 20:47, 20:47)', 'start_time': Timestamp('2011-12-07 20:47:11'), 'end_time': Timestamp('2011-12-07 20:47:46'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Living-SeatOccupied, 20:52, 23:19)', 'start_time': Timestamp('2011-12-07 20:52:23'), 'end_time': Timestamp('2011-12-07 23:19:30'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]","['relaxing on couch', 'relaxing on couch']"
2011-12-07 23:20:16,2011-12-08 01:32:32,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 23:20, 01:32)', 'start_time': Timestamp('2011-12-07 23:20:16'), 'end_time': Timestamp('2011-12-08 01:32:32'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 01:39:41,2011-12-08 11:14:29,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 01:39, 11:14)', 'start_time': Timestamp('2011-12-08 01:39:41'), 'end_time': Timestamp('2011-12-08 11:14:29'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-08 11:17:37,2011-12-08 11:18:30,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 11:17, 11:17)', 'start_time': Timestamp('2011-12-08 11:17:37'), 'end_time': Timestamp('2011-12-08 11:17:48'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-ToiletFlush, 11:17, 11:18)', 'start_time': Timestamp('2011-12-08 11:17:58'), 'end_time': Timestamp('2011-12-08 11:18:30'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:02'), 'end_time': Timestamp('2011-12-08 11:18:05'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:10'), 'end_time': Timestamp('2011-12-08 11:18:13'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]","['personal care', 'personal care']"
2011-12-08 11:19:22,2011-12-08 11:24:17,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 11:19, 11:24)', 'start_time': Timestamp('2011-12-08 11:19:22'), 'end_time': Timestamp('2011-12-08 11:24:17'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-08 11:25:12,2011-12-08 11:28:25,preparing breakfast,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:25, 11:25)', 'start_time': Timestamp('2011-12-08 11:25:18'), 'end_time': Timestamp('2011-12-08 11:25:39'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:26, 11:26)', 'start_time': Timestamp('2011-12-08 11:26:05'), 'end_time': Timestamp('2011-12-08 11:26:26'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:31'), 'end_time': Timestamp('2011-12-08 11:28:28'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:35'), 'end_time': Timestamp('2011-12-08 11:28:24'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-08 11:36:09,2011-12-08 13:41:19,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 11:36, 13:41)', 'start_time': Timestamp('2011-12-08 11:36:09'), 'end_time': Timestamp('2011-12-08 13:41:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 14:04:49,2011-12-08 14:05:01,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 14:04, 14:05)', 'start_time': Timestamp('2011-12-08 14:04:49'), 'end_time': Timestamp('2011-12-08 14:05:01'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 14:10:03,2011-12-08 16:21:41,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 14:10, 14:10)', 'start_time': Timestamp('2011-12-08 14:10:03'), 'end_time': Timestamp('2011-12-08 14:10:07'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 16:21, 16:21)', 'start_time': Timestamp('2011-12-08 16:21:37'), 'end_time': Timestamp('2011-12-08 16:21:41'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-08 16:24:27,2011-12-08 22:13:23,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 16:24, 22:13)', 'start_time': Timestamp('2011-12-08 16:24:27'), 'end_time': Timestamp('2011-12-08 22:13:23'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 22:13:35,2011-12-08 22:13:49,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 22:13, 22:13)', 'start_time': Timestamp('2011-12-08 22:13:35'), 'end_time': Timestamp('2011-12-08 22:13:49'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 22:14:14,2011-12-08 23:12:37,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 22:14, 23:12)', 'start_time': Timestamp('2011-12-08 22:14:14'), 'end_time': Timestamp('2011-12-08 23:12:37'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 23:14:09,2011-12-08 23:14:27,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 23:14, 23:14)', 'start_time': Timestamp('2011-12-08 23:14:09'), 'end_time': Timestamp('2011-12-08 23:14:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 23:14:35,2011-12-09 01:03:07,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 23:14, 01:03)', 'start_time': Timestamp('2011-12-08 23:14:35'), 'end_time': Timestamp('2011-12-09 01:03:07'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 01:04:24,2011-12-09 01:05:43,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 01:04, 01:05)', 'start_time': Timestamp('2011-12-09 01:04:24'), 'end_time': Timestamp('2011-12-09 01:05:43'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 01:16:42,2011-12-09 10:49:07,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 01:16, 10:49)', 'start_time': Timestamp('2011-12-09 01:16:42'), 'end_time': Timestamp('2011-12-09 10:49:07'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-09 10:51:56,2011-12-09 10:52:50,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 10:51, 10:52)', 'start_time': Timestamp('2011-12-09 10:51:56'), 'end_time': Timestamp('2011-12-09 10:52:27'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 10:52, 10:52)', 'start_time': Timestamp('2011-12-09 10:52:30'), 'end_time': Timestamp('2011-12-09 10:52:36'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 10:52, 10:52)', 'start_time': Timestamp('2011-12-09 10:52:40'), 'end_time': Timestamp('2011-12-09 10:52:50'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 10:54:58,2011-12-09 10:58:21,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 10:54, 10:58)', 'start_time': Timestamp('2011-12-09 10:54:58'), 'end_time': Timestamp('2011-12-09 10:58:21'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-09 11:00:13,2011-12-09 11:03:09,preparing breakfast,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:00, 11:00)', 'start_time': Timestamp('2011-12-09 11:00:38'), 'end_time': Timestamp('2011-12-09 11:00:42'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:00, 11:01)', 'start_time': Timestamp('2011-12-09 11:00:58'), 'end_time': Timestamp('2011-12-09 11:01:21'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:01, 11:01)', 'start_time': Timestamp('2011-12-09 11:01:26'), 'end_time': Timestamp('2011-12-09 11:01:29'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:01, 11:03)', 'start_time': Timestamp('2011-12-09 11:01:31'), 'end_time': Timestamp('2011-12-09 11:03:09'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-09 11:09:35,2011-12-09 12:32:57,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 11:09, 12:32)', 'start_time': Timestamp('2011-12-09 11:09:35'), 'end_time': Timestamp('2011-12-09 12:32:57'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 12:33:21,2011-12-09 12:42:15,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:33, 12:42)', 'start_time': Timestamp('2011-12-09 12:33:21'), 'end_time': Timestamp('2011-12-09 12:42:15'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 12:44:16,2011-12-09 16:33:56,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 12:44, 12:44)', 'start_time': Timestamp('2011-12-09 12:44:16'), 'end_time': Timestamp('2011-12-09 12:44:20'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 16:33, 16:33)', 'start_time': Timestamp('2011-12-09 16:33:52'), 'end_time': Timestamp('2011-12-09 16:33:56'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 16:45:53,2011-12-09 16:59:52,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 16:45, 16:59)', 'start_time': Timestamp('2011-12-09 16:45:53'), 'end_time': Timestamp('2011-12-09 16:59:52'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 17:06:38,2011-12-09 17:59:19,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 17:06, 17:59)', 'start_time': Timestamp('2011-12-09 17:06:38'), 'end_time': Timestamp('2011-12-09 17:59:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 17:59:25,2011-12-09 17:59:27,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 17:59, 17:59)', 'start_time': Timestamp('2011-12-09 17:59:25'), 'end_time': Timestamp('2011-12-09 17:59:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 18:02:18,2011-12-09 18:19:35,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 18:02, 18:19)', 'start_time': Timestamp('2011-12-09 18:02:18'), 'end_time': Timestamp('2011-12-09 18:19:35'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 18:32:02,2011-12-09 18:48:36,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 18:32, 18:32)', 'start_time': Timestamp('2011-12-09 18:32:02'), 'end_time': Timestamp('2011-12-09 18:32:07'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 18:48, 18:48)', 'start_time': Timestamp('2011-12-09 18:48:30'), 'end_time': Timestamp('2011-12-09 18:48:36'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 19:19:54,2011-12-09 21:04:31,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 19:19, 21:04)', 'start_time': Timestamp('2011-12-09 19:19:54'), 'end_time': Timestamp('2011-12-09 21:04:31'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 21:04:37,2011-12-09 21:04:50,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 21:04, 21:04)', 'start_time': Timestamp('2011-12-09 21:04:37'), 'end_time': Timestamp('2011-12-09 21:04:50'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 21:04:59,2011-12-10 00:16:21,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 21:04, 00:16)', 'start_time': Timestamp('2011-12-09 21:04:59'), 'end_time': Timestamp('2011-12-10 00:16:21'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 00:16:31,2011-12-10 00:16:49,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 00:16, 00:16)', 'start_time': Timestamp('2011-12-10 00:16:31'), 'end_time': Timestamp('2011-12-10 00:16:49'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 00:17:05,2011-12-10 00:46:13,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 00:17, 00:46)', 'start_time': Timestamp('2011-12-10 00:17:05'), 'end_time': Timestamp('2011-12-10 00:46:13'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 00:50:47,2011-12-10 09:26:17,sleeping,"[{'state': 'st(Bedroom-BedOccupied, 00:50, 09:26)', 'start_time': Timestamp('2011-12-10 00:50:47'), 'end_time': Timestamp('2011-12-10 09:26:17'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
